regulator,target
GTF2B,RANBP17
GTF2B,PDCD6IP
GTF2B,CNOT3
GTF2B,GMNN
GTF2B,COL18A1
GTF2B,NFXL1
GTF2B,KMT2B
GTF2B,DKC1
GTF2B,XPNPEP1
GTF2B,GGA2
GTF2B,USP16
GTF2B,ITGA6
GTF2B,ACBD3
GTF2B,TDGF1
GTF2B,NONO
GTF2B,AARS
GTF2B,SLC35F5
GTF2B,VAMP3
GTF2B,NCAPD3
GTF2B,E2F1
GTF2B,MAX
GTF2B,2410141K09RIK
GTF2B,SMC1A
GTF2B,ADAM10
GTF2B,RNF138
GTF2B,AEBP2
GTF2B,EDEM1
GTF2B,ARHGAP1
GTF2B,NACC1
GTF2B,TBP
GTF2B,COL4A2
GTF2B,COL4A1
GTF2B,KRT8
GTF2B,SEC23A
GTF2B,RCC2
GTF2B,RIF1
GTF2B,SETDB1
GTF2B,MAFK
GTF2B,SALL1
GTF2B,KCTD10
GTF2B,ACTL6A
GTF2B,IRF2BPL
GTF2B,KAT6B
GTF2B,KDM4A
GTF2B,CDK8
GTF2B,SARAF
GTF2B,TMOD3
GTF2B,MAPKAPK2
GTF2B,AP2A2
GTF2B,FKBP9
GTF2B,RAB2A
GTF2B,CREBBP
GTF2B,CXXC1
GTF2B,COLGALT1
GTF2B,CPD
GTF2B,ATF7IP
GTF2B,RPP25
GTF2B,NUP210
GTF2B,ABHD5
GTF2B,SSR4
GTF2B,P3H1
GTF2B,KDELR1
GTF2B,USP28
GTF2B,MYC
GTF2B,SERPINH1
GTF2B,SPP1
GTF2B,COPB1
GTF2B,ZFP710
GTF2B,CHCHD10
GTF2B,CAR2
GTF2B,HIRIP3
GTF2B,GNS
GTF2B,RPN2
GTF2B,BASP1
GTF2B,SRI
GTF2B,SDCBP
GTF2B,LAMA1
GTF2B,CD63
GTF2B,RUVBL2
GTF2B,TMED3
GTF2B,MAN1A2
GTF2B,RAB11A
GTF2B,IKBIP
GTF2B,APAF1
GTF2B,HELB
GTF2B,ZFX
GTF2B,DROSHA
GTF2B,ATP6V0E
GTF2B,TMED2
GTF2B,TCF12
GTF2B,FRS2
GTF2B,QSOX1
GTF2B,CTCF
GTF2B,FXYD6
GTF2B,PTOV1
GTF2B,ACP6
GTF2B,RUVBL1
GTF2B,IFITM2
GTF2B,ZFP384
GTF2B,KAT5
GTF2B,FGFR1
GTF2B,TET3
GTF2B,MYCN
GTF2B,KMT2C
GTF2B,ARFIP1
GTF2B,GABARAP
GTF2B,COMMD3
GTF2B,TPM4
GTF2B,MPRIP
GTF2B,ELL
GTF2B,NCAPH2
GTF2B,LMF2
GTF2B,GALK1
GTF2B,TXNDC5
GTF2B,CDK9
GTF2B,FRMD4A
GTF2B,HCFC1
GTF2B,FLRT3
GTF2B,PHRF1
GTF2B,DICER1
GTF2B,SLC7A6
GTF2B,POFUT2
GTF2B,GCNT2
GTF2B,HTATSF1
GTF2B,CCND1
GTF2B,RAP1GDS1
GTF2B,UHRF1
GTF2B,RCOR1
GTF2B,HSPG2
GTF2B,SETD1A
GTF2B,PHC1
GTF2B,DCLK2
GTF2B,GDF3
GTF2B,CBFA2T2
GTF2B,NODAL
GTF2B,PIPOX
GTF2B,APP
GTF2B,TCF15
GTF2B,PKNOX1
GTF2B,BAZ1A
GTF2B,TGIF2
GTF2B,GXYLT1
GTF2B,SFRP1
GTF2B,MMGT1
GTF2B,SEMA4C
GTF2B,KDM2B
GTF2B,ALG13
GTF2B,OSTC
GTF2B,MBD2
GTF2B,RER1
GTF2B,TCF3
GTF2B,EPOP
GTF2B,SH3GLB1
GTF2B,AMFR
GTF2B,ALPL
GTF2B,NR0B1
GTF2B,SMAD2
GTF2B,GHR
GTF2B,KDELC2
GTF2B,ZFP57
GTF2B,REST
GTF2B,SNURF
GTF2B,SNRPN
GTF2B,E2F4
GTF2B,DAP
GTF2B,PLA2G15
GTF2B,HEATR1
GTF2B,CBX7
GTF2B,SLC7A3
GTF2B,MYDGF
GTF2B,ILK
GTF2B,TPD52
GTF2B,SNX7
GTF2B,F3
GTF2B,ZFP979
GTF2B,ADAM19
GTF2B,MSL1
GTF2B,PARD6B
GTF2B,STAG2
GTF2B,GDPD5
GTF2B,SLC39A1
GTF2B,PHLDB2
GTF2B,TRH
GTF2B,ETV1
GTF2B,CKAP4
GTF2B,CHMP4B
GTF2B,SETD7
GTF2B,LRRC34
GTF2B,ANK
GTF2B,AMPD2
GTF2B,TTC39B
GTF2B,FZD5
GTF2B,TMEM59
GTF2B,CTBP2
GTF2B,RAB3IL1
GTF2B,TGIF1
GTF2B,BCLAF3
GTF2B,GCNT1
GTF2B,SEC24D
GTF2B,SUPT6
GTF2B,PWP1
GTF2B,CREB3
GTF2B,LRP2
GTF2B,VKORC1
GTF2B,RARA
GTF2B,DTX3L
GTF2B,TAF1
GTF2B,BRD2
GTF2B,LY75
GTF2B,CLCN5
GTF2B,GNA12
GTF2B,LEO1
GTF2B,TMEM9B
GTF2B,GLMP
GTF2B,ME1
GTF2B,VAMP8
GTF2B,ZFYVE21
GTF2B,NAA10
GTF2B,TEX264
GTF2B,ARL8A
GTF2B,TNKS
GTF2B,UBTF
GTF2B,SOAT1
GTF2B,RCN3
GTF2B,FUT9
GTF2B,CCDC88C
GTF2B,NCOR2
GTF2B,DAXX
GTF2B,TCOF1
GTF2B,DAB2
GTF2B,NID1
GTF2B,PRKAA2
GTF2B,UTF1
GTF2B,NR5A2
GTF2B,SPNS2
GTF2B,SERPING1
GTF2B,PLOD3
GTF2B,APOBEC3
GTF2B,ZFP459
GTF2B,COBL
GTF2B,ANO10
GTF2B,TMEM150A
GTF2B,LDLRAP1
GTF2B,FGD1
GTF2B,PTPN14
GTF2B,ZIC3
GTF2B,PCOLCE2
GTF2B,OBSL1
GTF2B,MYLPF
GTF2B,CRTC3
GTF2B,OTX2
GTF2B,GLI2
GTF2B,CHD7
GTF2B,GNPTAB
GTF2B,ANP32A
GTF2B,PRDM15
GTF2B,DOCK5
GTF2B,REEP5
GTF2B,PCGF2
GTF2B,LAMB1
GTF2B,CBX2
GTF2B,KLHDC3
GTF2B,NUCB1
GTF2B,DNMT3B
GTF2B,CLN6
GTF2B,FAM129B
GTF2B,KRTCAP2
GTF2B,TSPAN9
GTF2B,POU5F1
GTF2B,FOXH1
GTF2B,SMYD2
GTF2B,BMI1
GTF2B,N4BP3
GTF2B,ADAM23
GTF2B,MTA2
GTF2B,ZMYND8
GTF2B,MSL3
GTF2B,PML
GTF2B,MEN1
GTF2B,JAM2
GTF2B,SORD
GTF2B,LPAR2
GTF2B,ZCCHC24
GTF2B,EHMT2
GTF2B,ZFP819
GTF2B,LRRC2
GTF2B,GLIPR2
GTF2B,ST5
GTF2B,ARF5
GTF2B,PAFAH1B3
GTF2B,ELOB
GTF2B,MED12
GTF2B,NIPSNAP1
GTF2B,THAP11
GTF2B,MOV10
GTF2B,CHST15
GTF2B,CTSZ
GTF2B,SELENOM
GTF2B,UPP1
GTF2B,PATJ
GTF2B,WDR46
GTF2B,ARID3A
GTF2B,TFE3
GTF2B,BNC2
GTF2B,EXT2
GTF2B,GABBR1
GTF2B,MCAM
GTF2B,HDAC3
GTF2B,ANXA4
GTF2B,BAG2
GTF2B,SH3PXD2B
GTF2B,HIP1
GTF2B,RETREG1
GTF2B,RFFL
GTF2B,IFITM1
GTF2B,TCN2
GTF2B,STX3
GTF2B,ITPK1
GTF2B,GALNT7
GTF2B,GNG10
GTF2B,PCOLCE
GTF2B,ETV4
GTF2B,VSIR
GTF2B,ZIC2
GTF2B,SALL4
GTF2B,DPPA2
GTF2B,2200002D01RIK
GTF2B,DUSP9
GTF2B,FBLIM1
GTF2B,B4GALNT4
GTF2B,ZFHX3
GTF2B,TCL1
GTF2B,MOB3B
GTF2B,SLC15A1
GTF2B,ERAS
GTF2B,GGTA1
GTF2B,TET1
GTF2B,AFF3
GTF2B,BAZ2A
GTF2B,MAP1A
GTF2B,BMP4
GTF2B,DPPA4
GTF2B,SLC9A6
GTF2B,MVB12B
GTF2B,ELL3
GTF2B,RARG
GTF3C1,PTOV1
GTF3C1,HSP90AA1
GTF3C1,SMC3
GTF3C1,LAMP1
GTF3C1,COTL1
GTF3C1,NFYC
GTF3C1,SS18
GTF3C1,SSRP1
GTF3C1,NACC1
GTF3C1,SMARCA5
GTF3C1,TFRC
GTF3C1,GNB2
GTF3C1,NASP
GTF3C1,PHRF1
GTF3C1,CLTC
GTF3C1,RAD23B
GTF3C1,PAFAH1B3
GTF3C1,PRDX1
GTF3C1,POLE4
GTF3C1,KANSL3
GTF3C1,TXNDC12
GTF3C1,PKNOX1
GTF3C1,GSR
GTF3C1,RPN2
GTF3C1,SLC25A4
GTF3C1,EED
GTF3C1,ZFHX3
GTF3C1,ZFP384
GTF3C1,E2F1
GTF3C1,SMARCC1
GTF3C1,CALR
GTF3C1,BRD4
GTF3C1,EP400
GTF3C1,CTCF
GTF3C1,SOD1
GTF3C1,DARS
GTF3C1,COLGALT1
GTF3C1,HDAC2
GTF3C1,AARS
GTF3C1,KMT2B
GTF3C1,MORC3
GTF3C1,RANBP17
GTF3C1,PDK1
GTF3C1,CDC73
GTF3C1,TMEM150A
GTF3C1,TGIF2
GTF3C1,SELENOW
GTF3C1,SRSF2
GTF3C1,HSP90AB1
GTF3C1,CALM1
GTF3C1,EDEM1
GTF3C1,KLHDC3
GTF3C1,TCF15
GTF3C1,RIF1
GTF3C1,BTAF1
GTF3C1,ADNP
GTF3C1,PHC1
GTF3C1,PSEN1
GTF3C1,ITPK1
GTF3C1,PDIA3
GTF3C1,SLC16A1
GTF3C1,WDR5
GTF3C1,SAP30
GTF3C1,GTF2B
GTF3C1,GGA2
GTF3C1,KAT8
GTF3C1,SMARCAD1
GTF3C1,DGCR8
GTF3C1,SETD1A
GTF3C1,MKRN1
GTF3C1,MBD3
GTF3C1,INO80
GTF3C1,BAZ1B
GTF3C1,MTF2
GTF3C1,MED26
GTF3C1,ITGB1
GTF3C1,PPIB
GTF3C1,RER1
GTF3C1,GNS
GTF3C1,FRS2
GTF3C1,TBRG1
GTF3C1,SUPT16
GTF3C1,SUZ12
GTF3C1,SSR1
GTF3C1,FBRSL1
GTF3C1,TRIM28
GTF3C1,GORASP2
GTF3C1,MDN1
GTF3C1,ZFP143
GTF3C1,SARAF
GTF3C1,RPN1
GTF3C1,ACBD3
GTF3C1,NFYA
GTF3C1,CBX1
GTF3C1,KLF5
GTF3C1,KDM4C
GTF3C1,WDR82
GTF3C1,ZFP428
GTF3C1,PDIA5
GTF3C1,NPM1
GTF3C1,SUPT5
GTF3C1,ELL
GTF3C1,HDAC1
GTF3C1,VAMP3
GTF3C1,SUMO1
GTF3C1,RNF2
GTF3C1,ZFP217
GTF3C1,PRDM15
GTF3C1,FKBP5
GTF3C1,GMNN
GTF3C1,REST
GTF3C1,CDC16
GTF3C1,SH3GLB1
GTF3C1,MYBL2
GTF3C1,UBA2
GTF3C1,KDELR2
GTF3C1,COBL
GTF3C1,MAPKAPK2
GTF3C1,AEBP2
GTF3C1,TMEM165
GTF3C1,TSPAN9
GTF3C1,SELENOS
GTF3C1,SETX
GTF3C1,TCF3
GTF3C1,AMFR
GTF3C1,APPBP2
GTF3C1,FGF4
GTF3C1,ZC3H11A
GTF3C1,KMT2C
GTF3C1,APEX1
GTF3C1,MSH6
GTF3C1,DERL1
GTF3C1,EIF2S2
GTF3C1,AP2A2
GTF3C1,RAF1
GTF3C1,RRN3
GTF3C1,ZFP57
GTF3C1,IMPDH2
GTF3C1,NRF1
GTF3C1,RNF138
GTF3C1,TPM4
GTF3C1,POFUT2
GTF3C1,ZBTB44
GTF3C1,IER2
GTF3C1,PWP1
GTF3C1,DDX21
GTF3C1,E2F4
GTF3C1,DDOST
GTF3C1,KDM2B
GTF3C1,TNKS
GTF3C1,FBLIM1
GTF3C1,P4HB
GTF3C1,RFFL
GTF3C1,TMEM9B
GTF3C1,PARD6B
GTF3C1,KLF2
GTF3C1,HNRNPL
GTF3C1,BRD9
GTF3C1,GLIPR2
GTF3C1,KMT2D
GTF3C1,XPNPEP1
GTF3C1,RYBP
GTF3C1,THAP11
GTF3C1,ITGA6
GTF3C1,TET2
GTF3C1,HAP1
GTF3C1,ELOB
GTF3C1,SLC7A6
GTF3C1,TMEM30A
GTF3C1,CCDC88C
GTF3C1,SMARCA4
GTF3C1,HDLBP
GTF3C1,CDC5L
GTF3C1,PLOD3
GTF3C1,GALK1
GTF3C1,TMED10
GTF3C1,HSPA4
GTF3C1,CHMP4B
GTF3C1,CBX7
GTF3C1,MFSD1
GTF3C1,MBD2
GTF3C1,E4F1
GTF3C1,DR1
GTF3C1,OAT
GTF3C1,ZBTB2
GTF3C1,TDG
GTF3C1,EP300
GTF3C1,MYLPF
GTF3C1,RAD21
GTF3C1,SIN3A
GTF3C1,PCOLCE2
GTF3C1,YEATS4
GTF3C1,KDM1A
GTF3C1,TMEM214
GTF3C1,CDC42SE2
GTF3C1,SETDB1
GTF3C1,SHF
GTF3C1,MSH2
GTF3C1,PHF5A
GTF3C1,SRSF1
GTF3C1,MSL2
GTF3C1,SMAD1
GTF3C1,PLEKHF2
GTF3C1,SERBP1
GTF3C1,ARF1
GTF3C1,PARP1
GTF3C1,CREB3
GTF3C1,FKBP9
GTF3C1,RPP25
GTF3C1,MED1
GTF3C1,BSG
GTF3C1,HMGA1B
GTF3C1,HMGA1
GTF3C1,TCF12
GTF3C1,UHRF1
GTF3C1,SURF4
GTF3C1,TAF3
GTF3C1,KDM5A
GTF3C1,ETV5
GTF3C1,GXYLT1
GTF3C1,NCOR1
GTF3C1,NELFA
GTF3C1,COPB1
GTF3C1,TMOD3
GTF3C1,SLC39A7
GTF3C1,MYDGF
GTF3C1,DPY30
GTF3C1,ALPL
GTF3C1,SALL1
GTF3C1,RBPJ
GTF3C1,MAP1A
GTF3C1,F3
GTF3C1,LRRC59
GTF3C1,RAB11A
GTF3C1,ATF7IP
GTF3C1,CDK9
GTF3C1,PDCD6IP
GTF3C1,PTPN21
GTF3C1,CBX3
GTF3C1,SAP18
GTF3C1,NCAPG
GTF3C1,TTC39B
GTF3C1,CD63
GTF3C1,TFCP2L1
GTF3C1,RAB2A
GTF3C1,ARF4
GTF3C1,DDB1
GTF3C1,ARFIP1
GTF3C1,ERP29
GTF3C1,SMAD2
GTF3C1,NR4A1
GTF3C1,ERF
GTF3C1,ADAM23
GTF3C1,ZFP281
GTF3C1,B4GALT1
GTF3C1,CNOT3
GTF3C1,DNMT3B
GTF3C1,CTSD
GTF3C1,H13
GTF3C1,USP7
GTF3C1,NUP210
GTF3C1,SNX2
GTF3C1,TMED2
GTF3C1,STAT3
GTF3C1,USP28
GTF3C1,LAMC1
GTF3C1,MAFK
GTF3C1,CHD1
GTF3C1,CBFA2T2
GTF3C1,RRAS2
GTF3C1,FAM129B
GTF3C1,FGFR1
GTF3C1,RARA
GTF3C1,P4HA1
GTF3C1,GABBR1
GTF3C1,FBXW8
GTF3C1,LRRC58
GTF3C1,CKAP4
GTF3C1,TPD52
GTF3C1,ACTL6A
GTF3C1,CPOX
GTF3C1,RRBP1
GTF3C1,STAG1
GTF3C1,MPHOSPH8
GTF3C1,B4GALNT4
GTF3C1,KAT5
GTF3C1,EZH2
GTF3C1,USP16
GTF3C1,STT3A
GTF3C1,SEC24A
GTF3C1,CBX8
GTF3C1,SET
GTF3C1,TEX264
GTF3C1,SUMO2
GTF3C1,IGFBP2
GTF3C1,ARL8A
GTF3C1,PTPN14
GTF3C1,EPOP
GTF3C1,CLN6
GTF3C1,BNC2
GTF3C1,GALNT7
GTF3C1,LMNB1
GTF3C1,GNA12
GTF3C1,ACP6
GTF3C1,VKORC1
GTF3C1,MAPK8
GTF3C1,GSN
GTF3C1,ARHGAP29
GTF3C1,TM9SF3
GTF3C1,ADAM10
GTF3C1,RARG
GTF3C1,REEP5
GTF3C1,FN1
GTF3C1,EXT2
GTF3C1,CST3
GTF3C1,TXNDC5
GTF3C1,SEC23A
GTF3C1,MED23
GTF3C1,MYH9
GTF3C1,SDCBP
GTF3C1,YY1
GTF3C1,TAF2
GTF3C1,RCOR1
GTF3C1,JARID2
GTF3C1,CDK8
GTF3C1,CAR2
GTF3C1,MAX
GTF3C1,NSL1
GTF3C1,ELL2
GTF3C1,TAX1BP3
GTF3C1,N4BP3
GTF3C1,ARPC5
GTF3C1,RCC2
GTF3C1,P3H1
GTF3C1,SOAT1
GTF3C1,TYRO3
GTF3C1,ILK
GTF3C1,MSL1
GTF3C1,LAMA1
GTF3C1,SIK1
GTF3C1,CTSL
GTF3C1,DICER1
GTF3C1,ME1
GTF3C1,HSPB1
GTF3C1,CPD
GTF3C1,RBBP7
GTF3C1,CHD4
GTF3C1,RBPMS2
GTF3C1,LEO1
GTF3C1,MTA2
GTF3C1,XBP1
GTF3C1,TCEA3
GTF3C1,GLDC
GTF3C1,ALDH2
GTF3C1,UTF1
GTF3C1,MARC2
GTF3C1,KLF4
GTF3C1,MOV10
GTF3C1,KDM2A
GTF3C1,HSPG2
GTF3C1,ETV4
GTF3C1,PATJ
GTF3C1,DNAJC10
GTF3C1,ZFYVE21
GTF3C1,BAG2
GTF3C1,ABHD5
GTF3C1,BEND5
GTF3C1,RTN3
GTF3C1,PTP4A1
GTF3C1,STX3
GTF3C1,RAP1GDS1
GTF3C1,SSR3
GTF3C1,DNAJC3
GTF3C1,COBLL1
GTF3C1,TET3
GTF3C1,ASPH
GTF3C1,SEC24D
GTF3C1,DCLK2
GTF3C1,ATP6V0E
GTF3C1,PURB
GTF3C1,SMYD2
GTF3C1,ADGRA2
GTF3C1,SFRP1
GTF3C1,ZFP532
GTF3C1,ARID1A
GTF3C1,KDM5B
GTF3C1,ARPC2
GTF3C1,TMED9
GTF3C1,NCAPD3
GTF3C1,FUT8
GTF3C1,METTL3
GTF3C1,TMEM59
GTF3C1,SPNS2
GTF3C1,ITGAV
GTF3C1,TALDO1
GTF3C1,NFYB
GTF3C1,MAN1A2
GTF3C1,TRAM1
GTF3C1,GFPT1
GTF3C1,GNPTAB
GTF3C1,GFPT2
GTF3C1,BMPR2
GTF3C1,TBX3
GTF3C1,PAF1
GTF3C1,MVB12B
GTF3C1,BMI1
GTF3C1,CBX2
GTF3C1,CALU
GTF3C1,ZCCHC24
GTF3C1,RBMXL2
GTF3C1,LPAR2
GTF3C1,FGFR4
GTF3C1,FBXO22
GTF3C1,ZYX
GTF3C1,TCOF1
GTF3C1,FHDC1
GTF3C1,KAT6B
GTF3C1,DROSHA
GTF3C1,KDELC2
GTF3C1,CREB3L2
GTF3C1,NFXL1
GTF3C1,ARF5
GTF3C1,STARD10
GTF3C1,BCLAF3
GTF3C1,SETD7
GTF3C1,CTDSPL
GTF3C1,HEATR1
GTF3C1,RASGRP2
GTF3C1,PITPNC1
GTF3C1,GNAI3
GTF3C1,NCOR2
GTF3C1,HIRA
GTF3C1,BAZ1A
GTF3C1,GLO1
GTF3C1,ZFP710
GTF3C1,PDIA6
GTF3C1,ENOX1
GTF3C1,NODAL
GTF3C1,KCTD10
GTF3C1,ASS1
GTF3C1,CTR9
GTF3C1,ARFGAP1
GTF3C1,ZIC2
GTF3C1,TMED3
GTF3C1,PRKAA2
GTF3C1,PHLDB2
GTF3C1,EPHA1
GTF3C1,CHCHD10
GTF3C1,TMBIM6
GTF3C1,PNP
GTF3C1,LRPAP1
GTF3C1,APP
GTF3C1,DAP
GTF3C1,AMPD2
GTF3C1,PLOD2
GTF3C1,P3H4
GTF3C1,BASP1
GTF3C1,TBP
GTF3C1,SALL4
GTF3C1,LDLRAP1
GTF3C1,DAXX
GTF3C1,PCGF2
GTF3C1,FUT9
GTF3C1,ZFX
GTF3C1,WDR46
GTF3C1,SEMA4C
GTF3C1,GNAS
GTF3C1,EPAS1
GTF3C1,FGD1
GTF3C1,FZD5
GTF3C1,TIMP2
GTF3C1,BAZ2A
GTF3C1,ZFP322A
GTF3C1,KDELR3
GTF3C1,CARHSP1
GTF3C1,MPRIP
GTF3C1,ADAM19
GTF3C1,EHMT2
GTF3C1,CBX5
GTF3C1,BMP1
GTF3C1,DOCK5
GTF3C1,COMMD3
GTF3C1,IKBIP
GTF3C1,APAF1
GTF3C1,NOTUM
GTF3C1,CREBBP
GTF3C1,CHD7
GTF3C1,TFE3
GTF3C1,SSR4
GTF3C1,DCTPP1
GTF3C1,CTBP2
GTF3C1,UBTF
GTF3C1,PARVA
GTF3C1,MEN1
GTF3C1,AKT1
GTF3C1,SEC11A
GTF3C1,SOX2
GTF3C1,CXXC1
GTF3C1,NCAPH2
GTF3C1,LMF2
GTF3C1,L1TD1
GTF3C1,SLC35F5
GTF3C1,ATRX
GTF3C1,ANK
GTF3C1,ANO10
GTF3C1,GLI2
GTF3C1,EFEMP2
GTF3C1,CDK7
GTF3C1,CTSZ
GTF3C1,KDELR1
GTF3C1,MRAS
GTF3C1,JUN
GTF3C1,RETREG1
GTF3C1,P4HA2
GTF3C1,HTATSF1
GTF3C1,GOT1
GTF3C1,IRF2BPL
GTF3C1,LGALS3
GTF3C1,CRTC3
GTF3C1,MYCN
GTF3C1,FNDC3B
GTF3C1,ARHGEF5
GTF3C1,OSTC
GTF3C1,SNX7
GTF3C1,GNG10
GTF3C1,TGIF1
GTF3C1,DRAM1
GTF3C1,COL4A2
GTF3C1,COL4A1
GTF3C1,TGOLN1
GTF3C1,PRDX4
GTF3C1,NIPBL
GTF3C1,AFF3
GTF3C1,TET1
GTF3C1,TLE4
GTF3C1,UBQLN2
GTF3C1,MYMX
GTF3C1,QSOX1
GTF3C1,SH3PXD2B
GTF3C1,RAB3IL1
GTF3C1,LY75
GTF3C1,PHF19
GTF3C1,VSIR
GTF3C1,HS3ST1
GTF3C1,SUPT6
GTF3C1,MAN1A
GTF3C1,ZFP819
GTF3C1,JAM2
GTF3C1,ILDR1
GTF3C1,BRD2
GTF3C1,ATP6V0A1
GTF3C1,GLI1
GTF3C1,ELL3
GTF3C1,HIP1
GTF3C1,FGF3
GTF3C1,NR0B1
GTF3C1,SRI
GTF3C1,GHR
GTF3C1,GDPD5
GTF3C1,HDAC3
GTF3C1,LTBP4
GTF3C1,OSBP
GTF3C1,ARID3A
GTF3C1,SMAD3
GTF3C1,MCAM
GTF3C1,HELB
GTF3C1,MED12
GTF3C1,CHST15
GTF3C1,COL18A1
GTF3C1,GGTA1
GTF3C1,SLC39A8
GTF3C1,TGFBR3
GTF3C1,PTH1R
GTF3C1,PDE4DIP
GTF3C1,RUVBL1
GTF3C1,CLCN5
GTF3C1,TDH
GTF3C1,FRMD4A
GTF3C1,GCNT1
GTF3C1,FAM114A1
GTF3C1,FABP3
GTF3C1,NID1
GTF3C1,LRP2
GTF3C1,ARHGEF28
GTF3C1,CEMIP
GTF3C1,RXRA
GTF3C1,KHDC3
GTF3C1,ALG13
GTF3C1,SELENON
GTF3C1,FST
GTF3C1,SLC9A6
GTF3C1,FGF10
GTF3C1,OBSL1
GTF3C1,STAG2
GTF3C1,SLC39A1
GTF3C1,MYC
GTF3C1,PRKCE
GTF3C1,PFKP
GTF3C1,2200002D01RIK
GTF3C1,TIMP3
GTF3C1,BMPER
GTF3C1,RDM1
GTF3C1,VAMP8
GTF3C1,LYN
GTF3C1,KDM4A
GTF3C1,KDM6A
GTF3C1,CERS4
GTF3C1,KDM6B
GTF3C1,COPA
GTF3C1,MSX2
GTF3C1,COL27A1
GTF3C1,SMC1A
GTF3C1,ZIC3
GTF3C1,TUBB2B
GTF3C1,RBBP5
GTF3C1,EMP2
GTF3C1,L3MBTL3
GTF3C1,DPF2
GTF3C1,PXDN
GTF3C1,GPC6
GTF3C1,PCBD1
GTF3C1,TENM4
GTF3C1,DUSP9
GTF3C1,SPOCK1
GTF3C1,P3H2
GTF3C1,TCN2
GTF3C1,ZMYND8
GTF3C1,MOB3B
GTF3C1,TRH
GTF3C1,RUVBL2
GTF3C1,WDR11
GTF3C1,NIPSNAP1
GTF3C1,HEXIM1
GTF3C1,EVA1A
GTF3C1,MMGT1
GTF3C1,FXYD6
GTF3C1,ZFP979
GTF3C1,PIPOX
GTF3C1,LAMB2
GTF3C1,COPG1
GTF3C1,NAA10
GTF3C1,MSL3
GTF3C1,CMKLR1
GTF3C1,2410141K09RIK
GTF3C1,ANP32A
GTF3C1,SHTN1
GTF3C1,CCND1
GTF3C1,SIRT6
GTF3C1,XRCC5
GTF3C1,FOXA2
GTF3C1,POU5F1
GTF3C1,NMNAT2
GTF3C1,SPP1
GTF3C1,MYL6
GTF3C1,NOS3
GTF3C1,SELENOM
GTF3C1,PLOD1
GTF3C1,DMAP1
GTF3C1,NONO
GTF3C1,SORD
GTF3C1,KRTCAP2
GTF3C1,ST5
GTF3C1,TRP53
GTF3C1,CDH6
GTF3C1,ANXA4
GTF3C1,SNURF
GTF3C1,SNRPN
GTF3C1,FLRT3
GTF3C1,IHH
GTF3C1,TAF1
GTF3C1,PDGFRA
GTF3C1,AGPAT4
HCFC1,TMOD3
HCFC1,MED23
HCFC1,ZC3H11A
HCFC1,NUCB1
HCFC1,FBXW8
HCFC1,TMEM214
HCFC1,TMED9
HCFC1,TCOF1
HCFC1,NSL1
HCFC1,EIF2S2
HCFC1,KLHDC3
HCFC1,SAP30
HCFC1,NFXL1
HCFC1,NELFA
HCFC1,ZFP384
HCFC1,TLE4
HCFC1,MAX
HCFC1,CDC16
HCFC1,DMAP1
HCFC1,MEN1
HCFC1,WDR46
HCFC1,ACP6
HCFC1,JARID2
HCFC1,CPOX
HCFC1,CXXC1
HCFC1,HIRIP3
HCFC1,SERBP1
HCFC1,CDK9
HCFC1,SSR3
HCFC1,MMGT1
HCFC1,METTL3
HCFC1,PRDM15
HCFC1,TMEM59
HCFC1,KMT2B
HCFC1,TAF3
HCFC1,MDN1
HCFC1,SUPT5
HCFC1,SLC39A7
HCFC1,HEATR1
HCFC1,GORASP2
HCFC1,PTPN21
HCFC1,DDOST
HCFC1,LRRC59
HCFC1,DAXX
HCFC1,CREB3
HCFC1,PLOD3
HCFC1,SIRT6
HCFC1,SETDB1
HCFC1,TMED10
HCFC1,RBBP5
HCFC1,TMED2
HCFC1,CBX1
HCFC1,WDR5
HCFC1,SRSF2
HCFC1,DERL1
HCFC1,GTF2B
HCFC1,WDR11
HCFC1,RUVBL2
HCFC1,ARFGAP1
HCFC1,ARHGAP1
HCFC1,MCRS1
HCFC1,RUVBL1
HCFC1,KAT8
HCFC1,FRS2
HCFC1,TBP
HCFC1,USP16
HCFC1,EP400
HCFC1,RER1
HCFC1,PTOV1
HCFC1,LAMP1
HCFC1,CDK7
HCFC1,SSRP1
HCFC1,RAF1
HCFC1,TNKS
HCFC1,CHMP4B
HCFC1,TGOLN1
HCFC1,NCAPH2
HCFC1,LMF2
HCFC1,BRD9
HCFC1,MFSD1
HCFC1,E2F4
HCFC1,HDLBP
HCFC1,PPIB
HCFC1,GLO1
HCFC1,PWP1
HCFC1,ARF4
HCFC1,COPA
HCFC1,ILK
HCFC1,THAP11
HCFC1,KANSL3
HCFC1,TXNDC12
HCFC1,SUPT16
HCFC1,XRCC5
HCFC1,E4F1
HCFC1,PHF5A
HCFC1,KDM1A
HCFC1,UBA2
HCFC1,SLC35F5
HCFC1,COPB1
HCFC1,HEXIM1
HCFC1,TMEM30A
HCFC1,FBXO22
HCFC1,CDK8
HCFC1,SMARCAD1
HCFC1,RAD21
HCFC1,TAF2
HCFC1,ACBD3
HCFC1,POFUT2
HCFC1,PAF1
HCFC1,ATP6V0A1
HCFC1,PHRF1
HCFC1,PURB
HCFC1,RDM1
HCFC1,DDB1
HCFC1,MED1
HCFC1,KDM5A
HCFC1,CTR9
HCFC1,VAMP3
HCFC1,TAX1BP3
HCFC1,HSPA4
HCFC1,VKORC1
HCFC1,UTP14A
